the_geom,cartodb_id,objectid,date_inven,species,dbh,condition,site_type,site_width,wires,site_devel,site_size,notes,address,neighborho,collected_,planted_by,plant_date,scientific,family,genus,common,functional,size,edible,species_de
0101000020E61000002AFD35453BA45EC0ACB1EA96AAC94640,213107,213107,2016-09-22 17:47:40+00,TI,11.3,Fair,cutout,4,None,Improved,Medium,,9500 NE CASCADES PKWY,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E61000008461C2B997A45EC00201FAA1C4C94640,213180,213180,2016-09-22 17:47:40+00,FR,12.7,Fair,median,10,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000B078C97692A45EC028ABB174CFC94640,217433,214433,2016-09-22 17:47:40+00,FR,10.5,Fair,median,21,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000005B3CACC2A3A45EC09DC304BFACC94640,213166,213166,2016-09-22 17:47:40+00,FR,11.1,Fair,median,21,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000005E0C0D37C9A35EC00A37C24A51C94640,212704,212704,2016-09-21 18:33:09+00,PY,7.2,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000201BF7A4CBA35EC0FBCE764053C94640,212559,212559,2016-09-21 18:33:09+00,PY,8.3,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000005EE17830CBA35EC0A06CE3FA05C94640,212533,212533,2016-09-21 18:33:09+00,ACRU,9.2,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000EF0C4281F0A35EC07346B9AA70C94640,212555,212555,2016-09-21 18:33:09+00,PY,6.7,Fair,cutout,4,None,Improved,Medium,,9830 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000004B63AF94EDA35EC0A08540116FC94640,212556,212556,2016-09-21 18:33:09+00,PY,6.8,Fair,cutout,4,None,Improved,Medium,,9830 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000C97CF13DE6A35EC07BF49B1369C94640,212557,212557,2016-09-21 18:33:09+00,PY,6.6,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000CE139267E0A35EC057B43D8764C94640,212558,212558,2016-09-21 18:33:09+00,PY,5.9,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000013470869E2A35EC0035F383166C94640,212673,212673,2016-09-21 18:33:09+00,PY,6.2,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000CA736B7ED4A35EC0B38DCF445CC94640,212674,212674,2016-09-21 18:33:09+00,PY,7.3,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000000A5B90F7C3A35EC0B526B0404DC94640,212676,212676,2016-09-21 18:33:09+00,PAPE,6.6,Poor,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Parrotia persica,Hamamelidaceae,Parrotia,Persian ironwood,BD,M,no,
0101000020E610000047649D18C7A35EC02AFF6F251AC94640,212680,212680,2016-09-21 18:33:09+00,ACRU,4.6,Fair,cutout,4,None,Improved,Medium,,SWC/ CASCADES & NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000098AB00CC8A35EC0644EE38217C94640,212682,212682,2016-09-21 18:33:09+00,ACRU,7.9,Fair,cutout,4,None,Improved,Medium,,SWC/ CASCADES & NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E61000006C34DF5AC5A35EC01A25088F1EC94640,212684,212684,2016-09-21 18:33:09+00,ACRU,8.8,Fair,cutout,4,None,Improved,Medium,,SWC/ CASCADES & NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000023FE5C75C6A35EC0F9505EDC1BC94640,212685,212685,2016-09-21 18:33:09+00,ACRU,7.4,Fair,cutout,4,None,Improved,Medium,,SWC/ CASCADES & NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000E9ADE593CAA35EC057A9EA5011C94640,212687,212687,2016-09-21 18:33:09+00,ACRU,8.2,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000B8B9DB96CEA35EC0C080A36207C94640,212690,212690,2016-09-21 18:33:09+00,ACRU,9.8,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000185B2B53D1A35EC0D539E25D00C94640,212691,212691,2016-09-21 18:33:09+00,ACRU,8,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000001F6F133D5A35EC04256F294F6C84640,212692,212692,2016-09-21 18:33:09+00,ACRU,7.1,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000E1A9C14ED9A35EC0678E0134ECC84640,212695,212695,2016-09-21 18:33:09+00,ACRU,6.7,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000DABF1A0AF4A35EC0BBF0897973C94640,212698,212698,2016-09-21 18:33:09+00,PY,5.4,Fair,cutout,4,None,Improved,Medium,,9830 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000071258980E4A35EC0E9F6A4C267C94640,212699,212699,2016-09-21 18:33:09+00,PY,5.8,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000007749E11DDEA35EC0D6E013F562C94640,212700,212700,2016-09-21 18:33:09+00,PY,5.3,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000000E9F4E51DBA35EC011DA87A561C94640,212701,212701,2016-09-21 18:33:09+00,PY,6.8,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000C47C1F40D2A35EC0CAA2997F5AC94640,212702,212702,2016-09-21 18:33:09+00,PY,6.4,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000035ACCC50D0A35EC0ABE8F2BF58C94640,212703,212703,2016-09-21 18:33:09+00,PY,6.6,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000003FF09A85D1A35EC0267680F2F5C84640,212713,212713,2016-09-21 18:33:09+00,ACRU,5.1,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000EF0C59A6CDA35EC024BD15A1FFC84640,212715,212715,2016-09-21 18:33:09+00,ACRU,7.5,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000002A6FFA7C8A35EC09E4BF6570CC94640,212716,212716,2016-09-21 18:33:09+00,ACRU,7.3,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000080C01CC8C1A35EC0213E56B41DC94640,212720,212720,2016-09-21 18:33:09+00,ACRU,7.2,Fair,cutout,4,None,Improved,Medium,,6698 NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000002CC5006BCA35EC0C3504D2749C94640,212724,212724,2016-09-21 18:33:09+00,CA,5.5,Poor,cutout,4,None,Improved,Medium,,NE CASCADES PKWY,PDX,staff,,,Carpinus spp.,Betulaceae,Carpinus,hornbeam,BD,M,no,
0101000020E6100000BF89D62DA8A35EC077082A2438C94640,212725,212725,2016-09-21 18:33:09+00,TI,7.9,Fair,cutout,4,None,Improved,Medium,,10280 NE CASCADES PKWY,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E61000006E50DD77CCA35EC09F1A7DC602C94640,212726,212726,2016-09-21 18:33:09+00,ACRU,9,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000017B990BBC3A35EC0CAF616D218C94640,212730,212730,2016-09-21 18:33:09+00,ACRU,7.1,Fair,cutout,4,None,Improved,Medium,,6698 NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E61000001FEB43D3BEA35EC05C43621125C94640,212736,212736,2016-09-21 18:33:09+00,ACRU,7.4,Fair,cutout,4,None,Improved,Medium,,6698 NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E61000001E130C29BDA35EC0EE957E8E29C94640,212737,212737,2016-09-21 18:33:09+00,ACRU,8.1,Fair,cutout,4,None,Improved,Medium,,6698 NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E61000004AC1666EBBA35EC024A5A47C2DC94640,212739,212739,2016-09-21 18:33:09+00,ACRU,6.5,Fair,strip,6.5,None,Improved,Large,,6698 NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E61000007337956BBDA35EC0F8F807534AC94640,212742,212742,2016-09-21 18:33:09+00,CA,4.4,Poor,cutout,4,None,Improved,Medium,,NE CASCADES PKWY,PDX,staff,,,Carpinus spp.,Betulaceae,Carpinus,hornbeam,BD,M,no,
0101000020E61000005D9E04C0A4A35EC007BED2F035C94640,212744,212744,2016-09-21 18:33:09+00,TI,8.8,Fair,cutout,4,None,Improved,Medium,,10280 NE CASCADES PKWY,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E6100000195A991B9EA35EC0C45320B230C94640,212745,212745,2016-09-21 18:33:09+00,TI,2.5,Fair,cutout,4,None,Improved,Medium,,10280 NE CASCADES PKWY,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E61000005D14245F9CA35EC0D53AD73B2FC94640,212746,212746,2016-09-21 18:33:09+00,TI,3.6,Fair,cutout,4,None,Improved,Medium,,10280 NE CASCADES PKWY,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E61000002C6A3BBABDA35EC0D9EB93BE37C94640,212760,212760,2016-09-21 18:33:09+00,PAPE,6.3,Fair,strip,7.5,None,Improved,Large,,SWC/ CASCADES & NE MT ST HELENS AVE,PDX,staff,,,Parrotia persica,Hamamelidaceae,Parrotia,Persian ironwood,BD,M,no,
0101000020E6100000E650B851C4A35EC059C2A42D21C94640,212761,212761,2016-09-21 18:33:09+00,ACRU,9.7,Fair,cutout,4,None,Improved,Medium,,SWC/ CASCADES & NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000E3DD7A03D4A35EC0067849AFF9C84640,212765,212765,2016-09-21 18:33:09+00,ACRU,8.3,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000073FCDB8EF5A35EC01621249574C94640,212775,212775,2016-09-21 18:33:09+00,PY,6.4,Fair,cutout,4,None,Improved,Medium,,9830 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000BDB01C4FF2A35EC0A1D3E12172C94640,212776,212776,2016-09-21 18:33:09+00,PY,6.1,Fair,cutout,4,None,Improved,Medium,,9830 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000005F5A2796CEA35EC0B96B50AE56C94640,212777,212777,2016-09-21 18:33:09+00,PY,7.3,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000005CCAF807CDA35EC0387FD9ED54C94640,212778,212778,2016-09-21 18:33:09+00,PY,8.5,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000069AC6746C7A35EC08DDC76E74FC94640,212779,212779,2016-09-21 18:33:09+00,PY,4.3,Fair,cutout,4,None,Improved,Medium,,9920 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000009B0FE5C9BEA35EC08DE121A83DC94640,212782,212782,2016-09-21 18:33:09+00,PAPE,6.4,Fair,strip,7.5,None,Improved,Large,,SWC/ CASCADES & NE MT ST HELENS AVE,PDX,staff,,,Parrotia persica,Hamamelidaceae,Parrotia,Persian ironwood,BD,M,no,
0101000020E610000076AC1935BEA35EC0BB617E333BC94640,212783,212783,2016-09-21 18:33:09+00,PAPE,7.3,Fair,strip,7.5,None,Improved,Large,,SWC/ CASCADES & NE MT ST HELENS AVE,PDX,staff,,,Parrotia persica,Hamamelidaceae,Parrotia,Persian ironwood,BD,M,no,
0101000020E6100000961CB788C0A35EC0A3C6A1DE2AC94640,212785,212785,2016-09-21 18:33:09+00,ACRU,10.6,Fair,cutout,4,None,Improved,Medium,,SWC/ CASCADES & NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E61000000F140D72A1A35EC05FBF0F5033C94640,212787,212787,2016-09-21 18:33:09+00,TI,10.6,Fair,cutout,4,None,Improved,Medium,,10280 NE CASCADES PKWY,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E610000076AF1FAB8FA35EC02E40A09330C94640,212791,212791,2016-09-21 18:33:09+00,TI,3.5,Fair,cutout,4,None,Improved,Medium,,10280 NE CASCADES PKWY,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E6100000F587BE109BA35EC0202670343FC94640,212792,212792,2016-09-21 18:33:09+00,TI,10.2,Fair,cutout,4,None,Improved,Medium,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E6100000FC3139E6A6A35EC0F050F12149C94640,212794,212794,2016-09-21 18:33:09+00,PY,5.5,Fair,cutout,4,None,Improved,Medium,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000765807A0ABA35EC03552FCC94CC94640,212795,212795,2016-09-21 18:33:09+00,PY,4.7,Fair,cutout,4,None,Improved,Medium,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000C5C470A8BDA35EC0D214175A5AC94640,212797,212797,2016-09-21 18:33:09+00,PY,5.3,Fair,cutout,4,None,Improved,Medium,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000F7CC86D8D7A35EC0FA8546D8E5C84640,212798,212798,2016-09-21 18:33:09+00,ACRU,6.6,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000A10C42B9D2A35EC06F6094C0F2C84640,212801,212801,2016-09-21 18:33:09+00,ACRU,5.1,Poor,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000DB3A7BFBCEA35EC0A5C4CC86FCC84640,212803,212803,2016-09-21 18:33:09+00,ACRU,8.2,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000EB465CDEC9A35EC09190797609C94640,212804,212804,2016-09-21 18:33:09+00,ACRU,7.2,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000067A945C2C2A35EC0C296114A1BC94640,212805,212805,2016-09-21 18:33:09+00,ACRU,6,Poor,cutout,4,None,Improved,Medium,,6698 NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000061E0F4EDBDA35EC01D411E6E27C94640,212806,212806,2016-09-21 18:33:09+00,ACRU,7.5,Fair,cutout,4,None,Improved,Medium,,6698 NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000057CB302EB9A35EC038C8F1EE46C94640,212808,212808,2016-09-21 18:33:09+00,FA,2.4,Fair,cutout,4,None,Improved,Medium,,NE CASCADES PKWY,PDX,staff,,,Fagus spp.,Fagaceae,Fagus,beech,BD,L,no,
0101000020E6100000DAAB95F5CFA35EC0BC784EE103C94640,212810,212810,2016-09-21 18:33:09+00,ACRU,9.5,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000706A4D9CD2A35EC020C50A08FDC84640,212811,212811,2016-09-21 18:33:09+00,ACRU,7.8,Fair,strip,5.7,None,Improved,Medium,,9601 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000012D92FDCC4A35EC0C2889A6756C94640,212846,212846,2016-09-21 18:33:09+00,PY,2.2,Fair,strip,9.3,None,Improved,Large,<Null>,NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000AD7A5CA9D6A35EC08FDD36EAE8C84640,212817,212817,2016-09-21 18:33:09+00,ACRU,6.3,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E61000007E078970D5A35EC0A5A9A324ECC84640,212818,212818,2016-09-21 18:33:09+00,ACRU,6.4,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E61000006F36B856C7A35EC00788CF9C0FC94640,212825,212825,2016-09-21 18:33:09+00,ACRU,7.6,Fair,strip,5.7,None,Improved,Medium,,10101 NE ALDERWOOD RD,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000EA18C02FBAA35EC0CFD7E07F2FC94640,212829,212829,2016-09-21 18:33:09+00,ACRU,6.2,Fair,strip,6.5,None,Improved,Large,,6698 NE MT ST HELENS AVE,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000CA330085BAA35EC092591CFC47C94640,212833,212833,2016-09-21 18:33:09+00,CA,5.6,Poor,cutout,4,None,Improved,Medium,,NE CASCADES PKWY,PDX,staff,,,Carpinus spp.,Betulaceae,Carpinus,hornbeam,BD,M,no,
0101000020E610000058B3BF80A6A35EC01E89104D37C94640,212836,212836,2016-09-21 18:33:09+00,TI,8.6,Fair,cutout,4,None,Improved,Medium,,10280 NE CASCADES PKWY,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E610000078FB63A1C1A35EC0BDA2D25654C94640,212843,212843,2016-09-21 18:33:09+00,PRCH,2.6,Fair,median,55,None,Improved,Large,<Null>,NE CASCADES PKWY,PDX,staff,,,Prunus spp.,Rosaceae,Prunus,cherry,BD,S,no,
0101000020E6100000110500FDCBA35EC0F442611A66C94640,212847,212847,2016-09-21 18:33:09+00,PY,5.7,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000BCC7E249CDA35EC07131D92567C94640,212848,212848,2016-09-21 18:33:09+00,PY,5.6,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000086EA778FB3A35EC01102A60553C94640,212849,212849,2016-09-21 18:33:09+00,PY,5.6,Fair,cutout,4,None,Improved,Medium,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000D31A3572B5A35EC0B373CD9654C94640,212850,212850,2016-09-21 18:33:09+00,PY,4.9,Fair,cutout,4,None,Improved,Medium,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000DD119D06B9A35EC04336E85457C94640,212851,212851,2016-09-21 18:33:09+00,PY,6.2,Fair,cutout,4,None,Improved,Medium,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000029F4AAC0BAA35EC0A9E378B058C94640,212852,212852,2016-09-21 18:33:09+00,PY,5.6,Fair,cutout,4,None,Improved,Medium,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000B711C218C6A35EC0D931551757C94640,212854,212854,2016-09-21 18:33:09+00,ACRU,9.4,Fair,median,55,None,Improved,Large,<Null>,NE CASCADES PKWY,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000A9B1AB00C4A35EC0F63C8CEE5FC94640,212855,212855,2016-09-21 18:33:09+00,PY,7,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000004099B21ACFA35EC0033C37EC67C94640,212856,212856,2016-09-21 18:33:09+00,PY,8,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000002158B48DAA35EC0A651313271C94640,212857,212857,2016-09-21 18:33:09+00,PY,7.3,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000F674F3E0DBA35EC0F0C8C68772C94640,212858,212858,2016-09-21 18:33:09+00,PY,6,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000217DF6A2DDA35EC0A56235F373C94640,212859,212859,2016-09-21 18:33:09+00,PY,5.7,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000D2DE3049B7A35EC009431EEA55C94640,212868,212868,2016-09-21 18:33:09+00,PY,6,Fair,cutout,4,None,Improved,Medium,,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000002FC9AFC1F9A35EC00A80C93289C94640,212872,212872,2016-09-21 18:33:09+00,PY,9.2,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000079296418FCA35EC09B455A868BC94640,212873,212873,2016-09-21 18:33:09+00,PY,8.4,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000047C28B3F00A45EC02A28174C8FC94640,212874,212874,2016-09-21 18:33:09+00,PY,4.4,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E61000000B51F61400A45EC07457C25B7CC94640,212875,212875,2016-09-21 18:33:09+00,PY,4.8,Fair,cutout,4,None,Improved,Medium,<Null>,9750 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000921F09AFFDA35EC0A93448E98CC94640,212879,212879,2016-09-21 18:33:09+00,PY,6.2,Fair,cutout,4,None,Improved,Medium,<Null>,9721-10263 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E6100000B4752CB909A45EC066C1033084C94640,212880,212880,2016-09-21 18:33:09+00,CA,8.4,Poor,cutout,4,None,Improved,Medium,<Null>,9750 NE CASCADES PKWY,PDX,staff,,,Carpinus spp.,Betulaceae,Carpinus,hornbeam,BD,M,no,
0101000020E6100000E510C400A8A45EC00408A3BEA4C94640,213164,213164,2016-09-22 17:47:40+00,FR,8.9,Fair,median,10,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000005A95BCE116A45EC011E1A698A0C94640,213010,213010,2016-09-22 17:47:40+00,CA,9.7,Poor,cutout,4,None,Improved,Medium,,9401 NE CASCADES PKWY,PDX,staff,,,Carpinus spp.,Betulaceae,Carpinus,hornbeam,BD,M,no,
